request_type,headers,payload_size,response_time,ip_reputation,url,user_agent,anomaly_score,label
POST,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.101.249; Content-Type: application/x-www-form-urlencoded,1242.3225235167242,357.4721051050292,77.57807403979608,/api/data?q=0eyc6d,Mozilla/5.0,0.8,ddos
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.59.171; Content-Type: application/json,1327.5151898688353,178.88202061246963,84.91105848901678,/api/data?q=i,Mozilla/5.0,0.8,ddos
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.50.174; Content-Type: text/html,1203.5967437765728,81.69751154181195,57.38062696929457,/search?q=wvqek3o086,Chrome/124.0,0.11520728354013775,normal
POST,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.246.86; Content-Type: application/x-www-form-urlencoded; X-XSS-Test: <img src=x onerror=alert(1)>,357.20512192976554,136.31128091950936,75.02899139682098,/api/data?q=you<script>alert('x')</script>,python-requests/2.31,0.7,xss
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.218.150; Content-Type: application/x-www-form-urlencoded; X-XSS-Test: <img src=x onerror=alert(1)>,731.7723623072078,334.3501525696604,86.6865195409828,/api/data?q=n<script>alert('x')</script>,Chrome/124.0,0.7614727985392769,xss
POST,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.248.82; Content-Type: text/html,412.26097945986334,128.0022193860394,67.73666794239598,/api/data?q=si,Chrome/124.0,0.16672086443070405,normal
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.165.180; Content-Type: application/json,681.744822288206,712.3570333808615,93.5578052566967,/admin?q=q3i6ynk,Mozilla/5.0,0.08352772879105355,normal
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.168.119; Content-Type: application/x-www-form-urlencoded,1826.0161733307318,114.65336446968684,73.71877240588039,/index?q=3l8kuuetc6iid,python-requests/2.31,0.14643464452883903,normal
DELETE,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.50.37; Content-Type: application/json,1050.0987699426514,129.2338612531869,67.25155711574541,/index?q=dg,Chrome/124.0,0.8,ddos
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.152.209; Content-Type: application/json,374.6997310512565,169.52754619494712,26.25055314453008,/index?q=fz0hsa28n8t,Chrome/124.0,0.10645918476061902,normal
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.232.8; Content-Type: application/json,108.06002295032914,419.4416306469889,55.561747662311156,/login?q=qxumkskm,python-requests/2.31,0.0,normal
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.44.89; Content-Type: application/x-www-form-urlencoded,545.8856072952475,303.81261095770026,78.70680566006813,/admin?q=ehy0w3wtr,curl/8.5.0,0.32622390567062853,normal
POST,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.121.242; Content-Type: application/x-www-form-urlencoded,170.82761804790871,113.09813489680964,76.6851745588866,/login?q=b2jbkm,curl/8.5.0,0.3379621421491985,normal
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.1.80; Content-Type: application/json,545.431374561029,386.9790468885398,77.17810413004561,/admin?q=ao,curl/8.5.0,0.20875265064282164,normal
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.163.98; Content-Type: application/json,237.11487625351526,467.1438813969986,48.34562879463748,/login?q=375c,python-requests/2.31,0.770646775556017,brute_force
PUT,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.195.164; Content-Type: application/json,1085.0498010767594,338.61197158659456,61.35976213258253,/login?q=ts2jr1840keh7l,curl/8.5.0,0.8,ddos
DELETE,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.191.218; Content-Type: text/html,517.3382220316453,204.36154736127577,80.45467696169372,/api/data?q=f,python-requests/2.31,0.18285680665971718,normal
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.28.76; Content-Type: application/x-www-form-urlencoded,441.5197207907069,185.8716449227169,75.72456062652695,/admin?q=,Mozilla/5.0,0.3759686956379962,normal
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.130.41; Content-Type: text/html,591.5340256908587,229.76190771672418,40.49267651025265,/index?q=uu,Chrome/124.0,0.7957076652161135,brute_force
DELETE,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.252.16; Content-Type: application/x-www-form-urlencoded,864.1704466075056,136.0665979256341,75.98117160277874,/admin?q=v,Mozilla/5.0,0.8,ddos
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.90.116; Content-Type: text/html; X-XSS-Test: <img src=x onerror=alert(1)>,2058.302455696287,136.22813294661196,67.3512911423966,/api/data?q=luk1e<script>alert('x')</script>,Mozilla/5.0,0.7,xss
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.227.101; Content-Type: application/x-www-form-urlencoded; X-SQL-Test: ' OR '1'='1,838.9285725625762,264.2929438594991,69.26842965787554,/login?q=xwo0kqn0r1dg8' OR '1'='1,Chrome/124.0,0.75,sql_injection
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.188.30; Content-Type: application/x-www-form-urlencoded,921.879854749849,440.4247528977289,64.88862550786939,/search?q=2vcju,Chrome/124.0,0.7890335083421293,brute_force
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.140.231; Content-Type: application/json,8.377090493377043,696.5572666302946,82.82713550243233,/admin?q=a98bwi7n,Chrome/124.0,0.8,ddos
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.65.167; Content-Type: application/json; X-SQL-Test: ' OR '1'='1,1164.162385680862,100.64299946857707,62.30096175902399,/search?q=pbbzm47ch' OR '1'='1,python-requests/2.31,0.75,sql_injection
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.20.146; Content-Type: application/json,697.223829211175,209.3684955366379,61.452806595717874,/api/data?q=yv4qw5jj,Chrome/124.0,0.65,brute_force
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.190.3; Content-Type: application/json; X-SQL-Test: ' OR '1'='1,849.2705527728629,8.46072914678568,100.0,/api/data?q=hrl4n7' OR '1'='1,curl/8.5.0,0.75,sql_injection
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.213.37; Content-Type: application/json,240.7819077544664,175.91617936908486,98.02576668311178,/search?q=fe21kas,Mozilla/5.0,0.8,ddos
DELETE,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.119.182; Content-Type: text/html,607.1759237826446,119.80355099814626,88.45200937274127,/index?q=m6xk,Mozilla/5.0,0.8,ddos
GET,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.102.27; Content-Type: application/json; X-SQL-Test: ' OR '1'='1,415.66819315991876,154.92157941064244,66.513843107975,/api/data?q=rn8gmrm94bpiik' OR '1'='1,curl/8.5.0,0.75,sql_injection
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.181.64; Content-Type: application/json,954.4488129721577,614.5845567911784,73.45746724464526,/admin?q=8mjjmxbvq9,curl/8.5.0,0.8,ddos
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.187.89; Content-Type: text/html,235.62298001071542,448.2136217310562,85.4257542580174,/login?q=1pq,Chrome/124.0,0.2551083035945946,normal
DELETE,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.56.125; Content-Type: application/x-www-form-urlencoded,808.4941212821501,306.40680069232644,72.54640738154967,/index?q=mg9,python-requests/2.31,0.4323530227242781,normal
DELETE,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.156.232; Content-Type: application/json; X-SQL-Test: ' OR '1'='1,798.2582978047005,240.2235753085511,29.97740053808711,/search?q=1' OR '1'='1,Mozilla/5.0,0.75,sql_injection
PUT,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.142.31; Content-Type: text/html; X-XSS-Test: <img src=x onerror=alert(1)>,906.2124951130036,619.531932094217,100.0,/login?q=<script>alert('x')</script>,python-requests/2.31,0.7649465024091597,xss
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.67.238; Content-Type: application/x-www-form-urlencoded; X-XSS-Test: <img src=x onerror=alert(1)>,643.0366131500563,82.13515134602257,78.14268394532999,/admin?q=ax4zetk607<script>alert('x')</script>,python-requests/2.31,0.7,xss
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.222.221; Content-Type: application/x-www-form-urlencoded,321.5585104742789,236.8561653985591,100.0,/index?q=6qkmk41,Chrome/124.0,0.0,normal
DELETE,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.106.42; Content-Type: application/json,439.81775872904706,45.44064450926825,73.02867254624742,/search?q=h,Mozilla/5.0,0.65,brute_force
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.92.85; Content-Type: application/json,1443.7829905661965,600.3182666135995,37.668176053220904,/index?q=911uxbh0v,Mozilla/5.0,0.8,ddos
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.128.159; Content-Type: application/json,163.79252020157782,100.27582895070842,78.47484213273115,/index?q=ctt388,Mozilla/5.0,0.3116287957249905,normal
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.0.57; Content-Type: text/html,433.0451746709095,111.5815821888807,89.76563997906922,/index?q=wjk,Mozilla/5.0,0.4068064619395026,normal
POST,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.178.148; Content-Type: application/x-www-form-urlencoded,156.23725743394988,276.474952581812,48.37623370922934,/admin?q=sggzeundw,curl/8.5.0,0.4525319748167675,normal
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.218.67; Content-Type: text/html,386.8462757078421,111.5225783882441,79.0907970656242,/api/data?q=acx0,Chrome/124.0,0.8,ddos
DELETE,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.115.22; Content-Type: application/json,692.3697547304371,324.96989621580724,99.81268781194937,/index?q=fjgutcvd1l9emw,curl/8.5.0,0.21642059060709337,normal
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.212.53; Content-Type: application/json,1028.4598364747217,94.732997309752,46.91186520578175,/login?q=4j57iqk5jv,Mozilla/5.0,0.0,normal
DELETE,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.80.232; Content-Type: application/x-www-form-urlencoded,340.8970557064327,391.14507051751883,90.08412622052907,/search?q=o5fawq7,python-requests/2.31,0.49935012346759466,normal
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.80.194; Content-Type: text/html,2930.4946896132565,276.10595384275985,89.47341258780286,/admin?q=rs8,Chrome/124.0,0.2950417310863747,normal
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.167.82; Content-Type: application/json; X-XSS-Test: <img src=x onerror=alert(1)>,534.8498881851825,44.970371476213366,61.07426997983477,/login?q=0pfm<script>alert('x')</script>,Chrome/124.0,0.728981113407129,xss
PUT,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.119.21; Content-Type: application/x-www-form-urlencoded,1446.025509126088,490.4657087748095,62.426111550392065,/login?q=hgnc,curl/8.5.0,0.8581193014028468,ddos
PUT,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.26.139; Content-Type: application/json,1596.260674061787,205.00350802178934,57.59238172611791,/login?q=1ne6,curl/8.5.0,0.8,ddos
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.134.78; Content-Type: application/x-www-form-urlencoded,412.72387020056055,140.23317321132586,65.91697981790254,/api/data?q=2t2xr,python-requests/2.31,0.22400273387791816,normal
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.196.81; Content-Type: text/html,720.605586788948,269.51578988239027,68.94160854504408,/admin?q=0lgcj7y8,Chrome/124.0,0.25822553865019854,normal
DELETE,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.146.83; Content-Type: application/x-www-form-urlencoded; X-SQL-Test: ' OR '1'='1,721.2091440339834,213.87666961567487,79.89839189066933,/search?q=7vcfo0ji65f9b' OR '1'='1,Mozilla/5.0,0.75,sql_injection
PUT,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.236.27; Content-Type: application/json,401.99553928388536,298.17677626270336,78.51473041001242,/login?q=dgi9saj9i55f,Chrome/124.0,0.44964756471869527,normal
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.131.92; Content-Type: application/x-www-form-urlencoded; X-SQL-Test: ' OR '1'='1,1171.0760071892357,93.75255568356874,66.4768021430595,/login?q=zs1qtw56e7' OR '1'='1,Chrome/124.0,0.75,sql_injection
POST,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.62.76; Content-Type: text/html,893.0132697990359,569.0179387659664,94.92734388736335,/api/data?q=a0hqify16,curl/8.5.0,0.2749527665454401,normal
POST,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.113.251; Content-Type: application/x-www-form-urlencoded,847.187211420859,1348.1408629346804,51.23492756046962,/index?q=1r7vkmdvgxd1oa,python-requests/2.31,0.8,ddos
POST,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.46.83; Content-Type: application/x-www-form-urlencoded; X-XSS-Test: <img src=x onerror=alert(1)>,1505.2851237666337,110.05486592684397,57.691048150162175,/api/data?q=ead<script>alert('x')</script>,Chrome/124.0,0.8185557844077567,xss
DELETE,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.31.54; Content-Type: application/json,643.6032164641034,364.42013228101194,48.3345097833967,/admin?q=p6uif8vewqlwp,python-requests/2.31,0.21660236084837392,normal
PUT,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.44.144; Content-Type: application/x-www-form-urlencoded,550.2804700612633,282.71363662617296,46.84047175046154,/index?q=f,Chrome/124.0,0.04444736459183507,normal
POST,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.200.233; Content-Type: application/x-www-form-urlencoded,846.9466022388598,82.64215134629936,25.432381413799412,/api/data?q=o1xhi,python-requests/2.31,0.3678322430447598,normal
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.128.161; Content-Type: application/json; X-XSS-Test: <img src=x onerror=alert(1)>,1599.6879487631325,419.8090504833509,96.38047128327607,/index?q=<script>alert('x')</script>,Mozilla/5.0,0.7,xss
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.48.102; Content-Type: application/json,501.30846781907735,201.57996656550105,79.94513629376178,/login?q=,curl/8.5.0,0.31236347663796044,normal
GET,User-Agent: curl/8.5.0; Accept: application/json; X-Forwarded-For: 192.168.155.72; Content-Type: application/json; X-XSS-Test: <img src=x onerror=alert(1)>,1064.1052524681663,383.20376883947165,64.41623647790661,/index?q=vpgn2ssb<script>alert('x')</script>,Mozilla/5.0,0.7953072038233403,xss
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.21.5; Content-Type: application/x-www-form-urlencoded,781.9162184698496,1106.170396296021,43.16161787311735,/login?q=9o1rbmo,Chrome/124.0,0.8,ddos
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.250.59; Content-Type: application/x-www-form-urlencoded,253.804726921823,104.77703435215444,67.6596897679138,/search?q=503bi147oy9hi5,curl/8.5.0,0.931913525235206,brute_force
PUT,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.185.144; Content-Type: application/x-www-form-urlencoded; X-XSS-Test: <img src=x onerror=alert(1)>,884.5430825926854,505.70205049668846,87.4475818134757,/api/data?q=z9vl<script>alert('x')</script>,curl/8.5.0,0.7226305319916301,xss
PUT,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.137.43; Content-Type: application/x-www-form-urlencoded,455.7229048622397,117.38205714785168,44.7986130722013,/login?q=blzwr5cc3,Mozilla/5.0,0.14442378521149568,normal
GET,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.22.118; Content-Type: text/html,129.28865522263746,32.25104868402829,62.65382409132235,/admin?q=tl61havfu,Chrome/124.0,0.2921038470887721,normal
GET,User-Agent: python-requests/2.31; Accept: application/json; X-Forwarded-For: 192.168.156.198; Content-Type: application/json,733.835260316055,263.49763326860744,81.76286904402005,/search?q=h,python-requests/2.31,0.21019863613717502,normal
GET,User-Agent: Chrome/124.0; Accept: application/json; X-Forwarded-For: 192.168.202.186; Content-Type: application/json,150.3569826554974,790.6861738019252,49.71857202157019,/api/data?q=k38v4,curl/8.5.0,0.8,ddos
GET,User-Agent: Mozilla/5.0; Accept: application/json; X-Forwarded-For: 192.168.67.60; Content-Type: application/json,370.17037475950906,416.1333187713883,100.0,/api/data?q=bjytswxk71,Mozilla/5.0,0.7373962893462593,brute_force
